listing_id,cal_start,n_days,booked_mask,booked_rate,booked_days,booked_rate_d30,booked_rate_d60,booked_rate_d90,gap_count_90d,gap_days_90d,gap_longest_90d,gap_first_start,gap_count_30d,gap_days_30d,gap_longest_30d,gap_first_start_30d,min_nights_median,min_nights_varies,is_longterm_only,is_all_blocked,is_all_open,m1_rate,m2_rate,m3_rate,m4_rate,m5_rate,m6_rate,m7_rate,m8_rate,m9_rate,m10_rate,m11_rate,m12_rate
1468521907276367595,2026-06-30,365,11001000000101111000000001110001111111000000000000000000000000000000000000000000000000000000000000000011001111100000000000011111001111100000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6,219,0.3548387096774194,0.29508196721311475,0.1978021978021978,3,67,53,2026-07-05,2,14,8,2026-07-05,1.0,0,0,0,0,1.0,0.3548,0.1935,0.0,0.2581,0.3,0.129,1.0,1.0,1.0,1.0,1.0
1468538583240974635,2026-06-30,365,11001000000000000000000001000000100110000111011000000001111000001111100000000000000000000000000000000111000111000000000011111011111001111110000011100000000000001100010000001000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6410958904109589,234,0.12903225806451613,0.26229508196721313,0.23076923076923078,5,61,22,2026-07-05,2,25,20,2026-07-05,1.0,1,0,0,0,1.0,0.0968,0.3871,0.1667,0.3226,0.5,0.2581,1.0,1.0,1.0,1.0,1.0
1468549980105060331,2026-06-30,365,11111100000110000110000000000000100000000000000000000100000000000000000000000000000000001111000000000011000000000000111111111110000000000000000000000000000000000000110000001000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.5917808219178082,216,0.3225806451612903,0.19672131147540983,0.16483516483516483,4,72,34,2026-07-06,2,17,12,2026-07-06,1.0,0,0,0,0,1.0,0.2903,0.0645,0.1333,0.3226,0.1,0.2258,1.0,1.0,1.0,1.0,1.0
1468552201387432920,2026-06-30,365,11001000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.5232876712328767,191,0.16129032258064516,0.08196721311475409,0.054945054945054944,2,84,79,2026-07-05,2,24,19,2026-07-05,1.0,0,0,0,0,1.0,0.129,0.0,0.0,0.0645,0.0,0.129,1.0,1.0,1.0,1.0,1.0
1468677455331578057,2026-07-01,365,01111101111111111110011110000011111111111100000001111111011111000000000001111111111111110000000000011111100000001111111011110000000001000000001101111110000000111111111111111000000001100000000000000000000000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3041095890410959,111,0.7,0.7166666666666667,0.6666666666666666,3,23,11,2026-07-26,1,5,5,2026-07-26,2.0,1,0,0,0,,0.7097,0.7419,0.5,0.5161,0.3333,0.5484,0.0,0.2857,0.0,0.0,0.0
1468889894520628327,2026-07-01,365,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.2602739726027397,95,0.0,0.0,0.0,1,90,90,2026-07-01,1,30,30,2026-07-01,30.0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,1.0,1.0
1468978973849084148,2026-07-01,365,11111111111000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7835616438356164,286,0.36666666666666664,0.18333333333333332,0.12222222222222222,1,79,79,2026-07-12,1,19,19,2026-07-12,3.0,0,0,0,0,,0.3548,0.0,0.0667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1469511177069526502,2026-07-01,365,10000000111100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0273972602739726,10,0.23333333333333334,0.11666666666666667,0.07777777777777778,3,83,70,2026-07-02,3,23,10,2026-07-02,4.0,0,0,0,0,,0.2258,0.0,0.0,0.0,0.0,0.0645,0.0323,0.0,0.0,0.0,0.0
1469555912187891298,2026-07-01,365,00011110000000111110000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.5178082191780822,189,0.3,0.21666666666666667,0.14444444444444443,3,74,42,2026-07-08,2,18,11,2026-07-08,3.0,1,0,0,0,,0.2903,0.129,0.0,0.0,0.1667,0.0,0.6774,1.0,1.0,1.0,1.0
1469563799862258385,2026-07-01,365,11111111111111111111111111111111111111111111111111111111111111111110011111111100000111111111111100000111111101111100000111111111100000000111100000001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.589041095890411,215,1.0,1.0,0.9222222222222223,1,5,5,2026-09-17,0,0,0,,2.0,1,0,0,0,,1.0,1.0,0.7667,0.6452,0.5,0.0,0.0,0.0,0.129,1.0,1.0
1470132844533796629,2026-07-01,365,11111111111110111111001111111111111111111111111111111110011101111000111000000111001111100000001111111110000011111111100111111000111001111111111111110000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.8356164383561644,305,0.9,0.9166666666666666,0.7777777777777778,1,6,6,2026-09-10,0,0,0,,3.0,1,0,0,0,,0.9032,0.9032,0.4667,0.7097,0.6667,0.3871,1.0,1.0,1.0,1.0,1.0
1470779977166519163,2026-06-30,365,11111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.1095890410958904,40,1.0,0.6557377049180327,0.43956043956043955,1,51,51,2026-08-09,0,0,0,,30.0,0,1,0,0,1.0,1.0,0.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470797597262337860,2026-06-30,365,11111101111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6164383561643836,225,0.45161290322580644,0.22950819672131148,0.15384615384615385,1,74,74,2026-07-17,1,14,14,2026-07-17,2.0,1,0,0,0,1.0,0.4194,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
