飯店名稱,住宿評等,評論分數,館內熱門設施,住客評論(前3則),行政區,地址,緯度,經度,房型名稱,房間設施,價格,可住宿人數,房型圖片網址,飯店連結
苓旅松山館 Lininn Tapei Arena,N/A,7.8,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、每日清潔服務,「地點真的好方便」 | 「冷氣舒適，房間乾淨整齊。」 | 「整體空間大 有分不同區域」,松山區,台北松山區14F,25.048030250042196,121.54932528734207,標準房,N/A,"4,580",2,#RD84765002,https://www.booking.com/hotel/tw/mei-stay-taipei.zh-tw.html
苓旅松山館 Lininn Tapei Arena,N/A,7.8,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、每日清潔服務,「地點真的好方便」 | 「冷氣舒適，房間乾淨整齊。」 | 「整體空間大 有分不同區域」,松山區,台北松山區14F,25.048030250042196,121.54932528734207,標準房,N/A,"5,980",2,#RD84765004,https://www.booking.com/hotel/tw/mei-stay-taipei.zh-tw.html
苓旅松山館 Lininn Tapei Arena,N/A,7.8,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、每日清潔服務,「地點真的好方便」 | 「冷氣舒適，房間乾淨整齊。」 | 「整體空間大 有分不同區域」,松山區,台北松山區14F,25.048030250042196,121.54932528734207,標準房,N/A,"6,480",2,#RD84765022,https://www.booking.com/hotel/tw/mei-stay-taipei.zh-tw.html
苓旅松山館 Lininn Tapei Arena,N/A,7.8,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、每日清潔服務,「地點真的好方便」 | 「冷氣舒適，房間乾淨整齊。」 | 「整體空間大 有分不同區域」,松山區,台北松山區14F,25.048030250042196,121.54932528734207,標準房,N/A,"4,480",1,#RD84765027,https://www.booking.com/hotel/tw/mei-stay-taipei.zh-tw.html
苓旅松山館 Lininn Tapei Arena,N/A,7.8,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、每日清潔服務,「地點真的好方便」 | 「冷氣舒適，房間乾淨整齊。」 | 「整體空間大 有分不同區域」,松山區,台北松山區14F,25.048030250042196,121.54932528734207,標準房,N/A,"5,780",1,#RD84765028,https://www.booking.com/hotel/tw/mei-stay-taipei.zh-tw.html
北行旅,評分為 3 顆星，滿分為 5,8.0,禁菸客房、免費無線網路、家庭房、電梯、行李寄存、每日清潔服務、暖氣,「我覺得以價格來說3人房CP值很高雖然我一個人住」 | 「地理位置佳」 | 「地理位置及價格合理 也蠻乾淨的」,中正區,台北中正區重慶南路一段86號3樓,25.043099,121.512984,標準房,N/A,"4,607",2,#RD839785203,https://www.booking.com/hotel/tw/n-tai-bei-shi1.zh-tw.html
北行旅,評分為 3 顆星，滿分為 5,8.0,禁菸客房、免費無線網路、家庭房、電梯、行李寄存、每日清潔服務、暖氣,「我覺得以價格來說3人房CP值很高雖然我一個人住」 | 「地理位置佳」 | 「地理位置及價格合理 也蠻乾淨的」,中正區,台北中正區重慶南路一段86號3樓,25.043099,121.512984,標準房,N/A,"4,884",2,#RD839785201,https://www.booking.com/hotel/tw/n-tai-bei-shi1.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"12,590",3,#RD38202902,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"14,842",3,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"10,510",2,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"12,012",2,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"11,261",1,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"12,590",3,#RD38202966,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"14,842",3,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"10,510",2,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"12,012",2,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"11,261",1,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"13,167",3,#RD38202976,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"15,419",3,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"11,088",2,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"12,590",2,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"11,839",1,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"13,167",3,#RD38202977,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"15,419",3,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"11,088",2,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"12,590",2,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
台北遠東香格里拉,評分為 5 顆星，滿分為 5,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.54970616102219,標準房,N/A,"11,839",1,N/A,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html
